clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
2,5588,0,0,0,1,0,0,0,0,0,0,1,0,0.9833214739987913,-0.5816959327833666,0.6550053103611821,1.0713677687199166,1.0927914494285529,1.0021852641680493
1,4238,0,0,0,1,0,0,0,1,0,0,0,0,0.4605678474941127,-0.9208336084427982,1.089038914666779,0.707143916926816,0.6564359435539184,0.5586910030099367
2,1906,0,0,0,0,1,1,0,0,0,0,0,0,-0.48038868021430886,-1.327798819234117,1.089038914666779,-0.29669255264929,-0.347181719957741,-0.47136018419600234
5,465,0,0,0,0,1,0,1,0,0,0,0,0,-1.1913336122606717,-2.5486944516080685,1.089038914666779,-1.5048497195727455,-1.455524704879312,-1.70169910224754
1,1715,0,0,0,1,0,0,0,1,0,0,0,0,-0.5012988252744958,-1.056488678706568,0.22097170605558533,-0.33222658697056817,-0.35590883007523355,-0.45705391770703063
4,1453,0,0,1,0,0,0,0,0,0,0,1,0,-0.5431191153948701,0.910509840118134,-1.081129106861205,-0.4921297414163201,-0.45190704136765336,-0.38552258526217403
5,1097,0,0,0,1,0,0,0,0,0,1,0,0,-0.8567712912976773,0.23223448879927092,0.22097170605558533,-0.9629556961732543,-0.9668065382997219,-0.9434669783320577
1,812,0,0,0,1,0,1,0,0,0,0,0,0,-0.8776814363578644,0.23223448879927092,-1.081129106861205,-0.9629556961732543,-0.9755336484172143,-0.9434669783320577
6,3326,0,0,1,0,0,0,0,0,1,0,0,0,-0.16673650431150167,-0.03907565172827333,-1.081129106861205,0.058647790563490405,0.028084015094444317,0.043665409406966865
4,6951,0,0,0,0,1,0,0,0,1,0,0,0,0.62784900797561,-0.9886611435746855,1.9571061232779725,0.8759305799528865,0.8135239256687865,0.7160599343886216
2,13622,1,0,0,0,0,0,0,1,0,0,0,0,1.9242780017072127,2.0635779373601983,0.22097170605558533,1.5688442492178094,1.502965624950709,1.8748675199953022
2,2353,0,0,0,0,1,0,0,0,1,0,0,0,-0.16673650431150167,0.910509840118134,-0.21306189825001146,-0.06572132956098263,-0.015551535493018966,0.07227794238490963
2,2459,0,1,0,0,0,0,1,0,0,0,0,0,-0.20855679443187597,-0.03907565172827333,0.6550053103611821,-0.10125536388226075,-0.06791419619797476,-0.08509098899377528
3,3321,0,0,1,0,0,1,0,0,0,0,0,0,-0.18764664937168882,0.23223448879927092,-0.6470955025556082,-0.02130378665938517,0.010629794859459314,0.029359142917995795
3,1617,0,0,1,0,0,0,1,0,0,0,0,0,-0.5849394055152445,0.23223448879927092,-0.21306189825001146,-0.456595707095042,-0.47808837172013086,-0.4427476512180596
3,975,0,0,0,1,0,0,1,0,0,0,0,0,-0.8358611462374902,0.5035446293268152,0.22097170605558533,-0.891887627530698,-0.9493523180647361,-0.8719356458872004
1,682,0,0,1,0,0,0,0,0,1,0,0,0,-0.794040856117116,-0.17473072199204787,-0.6470955025556082,-0.8030525417275031,-0.8271727764198387,-0.8290168464202866
2,447,0,0,0,0,1,0,0,0,1,0,0,0,-1.0449625968393617,0.6391996995905898,0.22097170605558533,-1.3449465651269943,-1.280982502529459,-1.2582048410894275
3,6095,0,0,0,0,1,0,0,0,1,0,0,0,0.5023881376144871,0.36788955906304066,-1.5151627111668018,0.6716098826055378,0.7087986042588742,0.7446724673665638
1,1098,0,0,1,0,0,0,1,0,0,0,0,0,-0.6058495505754316,-0.5138683976514794,-0.6470955025556082,-0.5098967585769587,-0.46936126160263836,-0.5428915166408589
2,5648,0,0,0,1,0,0,0,0,0,0,1,0,0.8996808937580427,-1.4634538894978868,1.089038914666779,1.0891347858805551,1.0404287887235963,0.8591225992783348
4,2550,0,0,1,0,0,1,0,0,0,0,0,0,-0.5849394055152445,-0.3103857922558224,-0.6470955025556082,-0.4654792156753613,-0.45190704136765336,-0.4856664506849734
2,8597,0,0,0,1,0,1,0,0,0,0,0,0,1.0251417641191656,0.6391996995905898,-1.081129106861205,1.0891347858805551,1.0229745684886113,1.1595541955467337
3,3553,0,0,1,0,0,0,1,0,0,0,0,0,-0.18764664937168882,-0.10690318686016059,-0.6470955025556082,-0.003536769498745714,0.028084015094444317,0.0007466099400530279
6,2236,0,0,0,1,0,0,0,0,1,0,0,0,-0.5431191153948701,-0.7173510030471364,-0.6470955025556082,-0.3855276384524857,-0.4257257110151751,-0.4856664506849734
5,2168,0,0,0,0,1,0,1,0,0,0,0,0,-0.6267596956356187,-1.6669364948935486,-0.6470955025556082,-0.42994518135408316,-0.3820901604277118,-0.5858103161077735
5,14731,0,0,0,1,0,0,0,0,0,1,0,0,1.9033678566470256,-0.24255825712393514,0.6550053103611821,1.7198638950832412,1.773506038592982,1.7174985886166179
5,802,0,0,1,0,0,0,0,0,0,1,0,0,-1.0240524517791745,-0.44604086251959213,-0.6470955025556082,-1.211693936422201,-1.2286198418245022,-1.2582048410894275
6,1202,0,0,1,0,0,0,0,0,1,0,0,0,-0.7522205659967416,0.36788955906304066,-0.6470955025556082,-0.7852855245668644,-0.7573558954798971,-0.7288729809974872
1,4551,1,0,0,0,0,0,0,0,0,0,1,0,0.9624113289386041,2.0635779373601983,-0.21306189825001146,0.8848140885332065,0.8309781459037724,1.1595541955467337
2,5412,0,0,1,0,0,0,0,0,0,0,1,0,0.8369504585774812,0.028751883403609117,-0.6470955025556082,0.9203481228544839,0.9269763571961914,0.9306539317231927
2,662,0,0,0,1,0,1,0,0,0,0,0,0,-1.0449625968393617,0.23223448879927092,0.6550053103611821,-1.2649949879041187,-1.2635282822944731,-1.2438985746004565
4,1082,0,1,0,0,0,0,1,0,0,0,0,0,-0.8567712912976773,-2.684349521871843,0.22097170605558533,-0.7764020159865442,-0.7311745651274189,-1.029304577265886
2,4859,0,1,0,0,0,0,0,0,1,0,0,0,0.4187475573737384,0.09657941853549638,1.5230725189723757,0.5561242710613841,0.5778919524964844,0.5873035359878794
1,4355,0,0,0,0,1,0,1,0,0,0,0,0,0.43965770243392555,0.028751883403609117,-0.6470955025556082,0.609425322543301,0.6651630536714109,0.644528601943765
2,1708,0,0,0,1,0,0,0,0,0,1,0,0,-0.25037708455225005,-2.0739017056848623,1.089038914666779,0.058647790563490405,0.019356904976951816,-0.21384738739451742
4,1097,0,0,0,1,0,0,0,0,1,0,0,0,-0.8567712912976773,0.43571709419492793,-0.21306189825001146,-0.9363051704322962,-0.9755336484172143,-0.914854445354115
1,1109,0,0,1,0,0,0,0,0,0,0,1,0,-0.5222089703346829,-0.9208336084427982,-0.6470955025556082,-0.3677606212918463,-0.3297274997227552,-0.4427476512180596
1,649,0,0,0,1,0,0,0,0,0,1,0,0,-0.8149510011773031,-0.5816959327833666,1.089038914666779,-0.7941690331471838,-0.8097185561848537,-0.8576293793982294
3,1841,0,0,0,1,0,0,0,0,1,0,0,0,-0.375837954913373,-0.44604086251959213,0.6550053103611821,-0.15455641536417833,-0.2075479580778579,-0.22815365388348913
5,3780,0,0,1,0,0,0,0,1,0,0,0,0,-0.16673650431150167,-0.5816959327833666,-0.6470955025556082,0.0852983163044492,0.028084015094444317,-0.013559656548918674
5,12745,0,0,1,0,0,0,0,1,0,0,0,0,1.0460519091793528,0.23223448879927092,-1.081129106861205,1.1602028545231113,1.0666101190760746,1.1595541955467337
5,4668,0,0,0,0,1,0,0,0,1,0,0,0,0.209646106771867,0.5713721644587024,-1.081129106861205,0.34292006513371537,0.39462264002913794,0.4442408710981656
7,873,0,0,1,0,0,0,0,1,0,0,0,0,-1.0449625968393617,-0.03907565172827333,-0.6470955025556082,-1.2649949879041187,-1.2111656215895172,-1.2438985746004565
3,6321,0,0,0,1,0,0,0,0,0,0,1,0,1.0251417641191656,-0.9208336084427982,0.22097170605558533,1.2312709231656676,1.1276998898985235,1.0451040636349624
2,4295,1,0,0,0,0,0,0,0,1,0,0,0,0.4187475573737384,3.0131634292066103,0.22097170605558533,0.4584056766778691,0.35971419955916717,0.8162037998114217
7,1044,0,0,0,1,0,0,0,0,1,0,0,0,-0.940411871538426,-0.7851785381790236,1.089038914666779,-1.0606742905567692,-1.0191691990046776,-1.1151421761997142
1,4725,0,0,0,0,1,0,0,0,1,0,0,0,0.4187475573737384,0.5713721644587024,0.22097170605558533,0.5383572539007446,0.5604377322614986,0.6302223354547933
4,526,0,1,0,0,0,0,0,0,0,1,0,0,-1.0449625968393617,1.1139924455137908,-1.9491963154723986,-1.3182960393860355,-1.2548011721769807,-1.186673508644571
1,4222,1,0,0,0,0,0,0,0,0,1,0,0,0.7533098783367326,3.080990964338493,-0.21306189825001146,0.7337944426677739,0.6651630536714109,1.1309416625687914
2,2258,0,1,0,0,0,0,0,1,0,0,0,0,-0.18764664937168882,1.7244402617007668,0.22097170605558533,-0.11013887246258008,-0.1639124074903946,0.07227794238490963
2,840,0,0,0,1,0,0,0,0,1,0,0,0,-0.8358611462374902,-1.4634538894978868,1.5230725189723757,-0.86523710178974,-0.870808327007302,-1.0149983107769143
5,10512,0,0,1,0,0,0,1,0,0,0,0,0,0.7114895882163582,0.36788955906304066,-1.081129106861205,0.8403965456316083,0.8484323661387574,0.9020413987452492
5,1221,0,0,1,0,0,0,0,1,0,0,0,0,-0.794040856117116,-0.44604086251959213,-0.21306189825001146,-0.7941690331471838,-0.8009914460673604,-0.8433231129092577
5,5221,0,1,0,0,0,0,0,0,0,0,1,0,0.6487591530357972,-1.1243162138384553,2.825173331889166,0.8848140885332065,0.7698883750813232,0.6874474014106782
1,421,0,0,0,0,1,0,0,0,1,0,0,0,-1.0031423067189873,0.8426823049862467,-0.6470955025556082,-1.2561114793237986,-1.2111656215895172,-1.1580609756666282
3,6333,0,0,0,1,0,0,0,1,0,0,0,0,0.4605678474941127,0.6391996995905898,0.6550053103611821,0.6271923397039404,0.5866190626139769,0.7017536678996505
3,613,0,0,1,0,0,0,0,0,0,0,0,1,-0.8149510011773031,0.43571709419492793,-1.9491963154723986,-0.8385865760487812,-0.7922643359498679,-0.7717917804644011
3,700,0,0,0,0,1,0,0,0,0,1,0,0,-0.8776814363578644,0.8426823049862467,-0.6470955025556082,-1.0340237648158104,-0.9842607585347068,-0.929160711843086
1,4078,0,0,1,0,0,0,1,0,0,0,0,0,0.35601712219317694,0.36788955906304066,-0.6470955025556082,0.48505620241882785,0.5168021816740352,0.5586910030099367
4,12401,0,0,0,1,0,0,0,1,0,0,0,0,1.2551533597812239,-2.00607417055298,1.5230725189723757,1.4355916205130164,1.3807860833058117,1.102329129590848
3,15701,0,0,0,0,1,0,0,0,0,1,0,0,2.614312788693388,1.1818199806456782,1.9571061232779725,2.057437221135384,1.89568558023788,2.1896053827526734
2,4172,0,0,0,1,0,0,0,0,0,1,0,0,0.35601712219317694,0.09657941853549638,1.089038914666779,0.5650077796417035,0.490620851321557,0.544384736520965
5,480,0,0,1,0,0,0,0,0,0,0,1,0,-1.107693032019923,-0.3103857922558224,-0.6470955025556082,-1.4071311251892304,-1.3682536037043855,-1.415573772468113
2,1415,0,1,0,0,0,0,1,0,0,0,0,0,-0.6267596956356187,1.3174750509094528,-0.6470955025556082,-0.5987318443801545,-0.6264492437175073,-0.47136018419600234
3,3750,1,0,0,0,0,0,0,1,0,0,0,0,0.209646106771867,2.6740257535471788,-0.21306189825001146,0.2629684879108398,0.220080437679284,0.5873035359878794
1,3478,0,0,0,1,0,0,0,0,1,0,0,0,0.209646106771867,0.43571709419492793,-1.081129106861205,0.38733760803531286,0.3422599793241814,0.4299346046091939
6,997,0,0,0,1,0,0,0,1,0,0,0,0,-1.0240524517791745,-1.734764030025431,1.9571061232779725,-1.176159902100923,-1.2198927317070098,-1.3583487065122275
5,907,0,0,0,1,0,0,0,0,1,0,0,0,-1.0240524517791745,-1.1921437489703424,1.9571061232779725,-1.1495093763599642,-1.1675300710020533,-1.2725111075783992
1,812,0,0,0,1,0,0,1,0,0,0,0,0,-0.8776814363578644,-0.10690318686016059,-0.21306189825001146,-0.9629556961732543,-0.9842607585347068,-0.9863857777989715
4,12702,0,0,1,0,0,0,0,0,0,1,0,0,1.4642548103830957,0.43571709419492793,-0.6470955025556082,1.3822905690310994,1.3982403035407966,1.4742920583041046
5,752,0,0,1,0,0,0,0,0,1,0,0,0,-0.9822321616588001,-0.03907565172827333,-1.081129106861205,-1.1672763935206036,-1.1151674102970974,-1.1437547091776565
4,1981,0,0,1,0,0,0,0,1,0,0,0,0,-0.5012988252744958,-0.03907565172827333,-1.0377257464306446,-0.39441114703280505,-0.35590883007523355,-0.38552258526217403
2,5183,0,0,0,1,0,0,0,0,1,0,0,0,0.5442084277348613,0.6391996995905898,-0.6470955025556082,0.7249109340874547,0.6302546132014402,0.7732850003445071
2,1899,0,1,0,0,0,0,0,0,0,0,1,0,-0.20855679443187597,1.1818199806456782,0.6550053103611821,-0.10125536388226075,-0.07664130631546726,0.05797167589593857
7,961,0,0,1,0,0,0,0,0,0,0,1,0,-0.794040856117116,-0.03907565172827333,-1.081129106861205,-0.8030525417275031,-0.7660830055973896,-0.7860980469533722
2,4661,0,0,0,1,0,0,1,0,0,0,0,0,0.29328668701261545,0.16440695366738364,0.22097170605558533,0.44952216809754975,0.4644395209690787,0.4871596705650795
4,8556,0,0,1,0,0,0,0,0,1,0,0,0,0.7951301684571068,0.09657941853549638,-0.6470955025556082,0.955882157175762,0.8920679167262207,0.9449601982121637
2,2679,0,0,0,1,0,0,1,0,0,0,0,0,-0.20855679443187597,-0.7173510030471364,0.22097170605558533,-0.003536769498745714,0.0019026847419668126,-0.08509098899377528
5,791,0,0,1,0,0,0,1,0,0,0,0,0,-1.0240524517791745,-0.10690318686016059,-1.081129106861205,-1.211693936422201,-1.1675300710020533,-1.200979775133542
2,4705,0,1,0,0,0,0,0,0,0,1,0,0,0.4814779925542999,-1.6669364948935486,-0.6470955025556082,0.7426779512480941,0.804796815551294,0.544384736520965
3,933,0,0,0,1,0,1,0,0,0,0,0,0,-0.9195017264782388,-0.9886611435746855,0.22097170605558533,-0.9540721875929349,-0.9668065382997219,-1.0579171102438287
3,4438,0,0,0,0,1,0,0,0,0,0,1,0,0.43965770243392555,-0.3103857922558224,-0.6470955025556082,0.707143916926816,0.6215275030839477,0.6302223354547933
3,13606,0,0,0,1,0,0,0,0,1,0,0,0,1.5060751005034698,0.16440695366738364,0.22097170605558533,1.4711256548342944,1.389513193423304,1.4599857918151322
4,1095,0,0,1,0,0,1,0,0,0,0,0,0,-0.8567712912976773,0.09657941853549638,-0.21306189825001146,-0.927421661851976,-0.8969896573597803,-0.9005481788651433
3,8486,0,0,1,0,0,0,0,1,0,0,0,0,0.8369504585774812,0.36788955906304066,-1.081129106861205,0.9736491743364014,0.9182492470786989,1.0021852641680493
2,666,0,0,0,1,0,0,0,0,0,1,0,0,-0.8985915814180516,-0.9208336084427982,0.6550053103611821,-0.9807227133338937,-1.0104420888871852,-1.0865296432217715
2,1304,0,0,1,0,0,0,0,0,0,1,0,0,-0.48038868021430886,-0.10690318686016059,1.089038914666779,-0.35887711271152695,-0.3384546098402485,-0.3569100522842313
2,2951,0,0,1,0,0,0,1,0,0,0,0,0,-0.16673650431150167,-0.5138683976514794,-0.6470955025556082,0.09418182488476853,0.0455382353294301,0.015052876429024094
4,5555,0,1,0,0,0,0,0,0,0,1,0,0,0.5232982826746743,1.0461649103819037,-0.21306189825001146,0.5916583053826623,0.6215275030839477,0.758978733855536
4,3309,0,0,1,0,0,0,1,0,0,0,0,0,-0.20855679443187597,0.3000620239311582,0.22097170605558533,-0.05683782098066329,-0.02427864561051147,0.0007466099400530279
3,7568,0,0,0,0,1,0,0,0,1,0,0,0,0.8578606036376684,0.36788955906304066,0.22097170605558533,0.9114646142741646,0.9269763571961914,0.9735727311901059
3,758,0,0,1,0,0,1,0,0,0,0,0,0,-1.0031423067189873,0.16440695366738364,-1.081129106861205,-1.211693936422201,-1.1588029608845607,-1.1723672421555993
1,1902,0,0,0,0,1,0,0,0,0,0,1,0,-0.18764664937168882,0.09657941853549638,-1.5151627111668018,-0.05683782098066329,0.0019026847419668126,-0.013559656548918674
5,832,0,0,1,0,0,0,0,0,0,1,0,0,-0.8776814363578644,0.3000620239311582,-1.2547425485834431,-0.989606221914213,-0.9406252079472436,-0.929160711843086
1,421,0,0,0,1,0,0,0,0,1,0,0,0,-1.0031423067189873,0.6391996995905898,0.22097170605558533,-1.2294609535828405,-1.1762571811195466,-1.1437547091776565
7,1273,0,0,1,0,0,0,0,0,0,1,0,0,-0.794040856117116,0.09657941853549638,-0.6470955025556082,-0.8208195588881425,-0.8271727764198387,-0.8147105799313149
7,1254,0,0,1,0,0,0,1,0,0,0,0,0,-0.940411871538426,-0.24255825712393514,-0.6470955025556082,-1.0429072733961307,-1.0540776394746485,-1.0722233767327998
5,2351,1,0,0,0,0,0,0,0,0,0,1,0,-0.14582635925131449,1.7922677968326588,0.6550053103611821,-0.07460483814130196,-0.10282263666794554,0.12950300834079517
5,2612,0,0,0,0,1,1,0,0,0,0,0,0,-0.5012988252744958,-0.10690318686016059,0.6550053103611821,-0.4121781641934445,-0.347181719957741,-0.38552258526217403
6,949,0,0,1,0,0,0,0,0,0,1,0,0,-0.8776814363578644,-0.44604086251959213,-0.6470955025556082,-0.9363051704322962,-0.8969896573597803,-0.9577732448210288
3,10608,0,0,0,0,1,0,0,0,0,1,0,0,1.631535970864593,-0.24255825712393514,1.089038914666779,1.55996074063749,1.4855114047157238,1.4885983247930756
3,407,0,0,1,0,0,0,0,0,0,0,1,0,-1.0449625968393617,0.43571709419492793,-1.081129106861205,-1.2561114793237986,-1.2198927317070098,-1.200979775133542
5,684,0,0,0,0,1,0,0,0,1,0,0,0,-1.0449625968393617,-0.3103857922558224,-0.21306189825001146,-1.2827620050647572,-1.2286198418245022,-1.2868173740673703
5,740,0,0,0,1,0,0,1,0,0,0,0,0,-1.1495133221402973,0.5035446293268152,0.6550053103611821,-1.5048497195727455,-1.499160255466776,-1.4584925719350268
2,10963,0,0,0,1,0,0,1,0,0,0,0,0,1.5060751005034698,0.43571709419492793,0.6550053103611821,1.4533586376736558,1.3982403035407966,1.5029045912820467
4,7223,0,0,1,0,0,0,0,0,1,0,0,0,0.4187475573737384,0.5035446293268152,-1.5151627111668018,0.6005418139629816,0.6215275030839477,0.6874474014106782
2,803,0,0,0,1,0,1,0,0,0,0,0,0,-0.961322016598613,0.43571709419492793,0.22097170605558533,-1.1317423591993254,-1.1500758507670683,-1.1008359097107425
1,15930,0,0,0,1,0,0,0,0,0,1,0,0,2.5724924985730135,-0.10690318686016059,0.22097170605558533,2.092971255456661,2.12259044329269,2.1037677838188444
7,1865,0,0,1,0,0,0,0,0,0,1,0,0,-0.6894901308161803,0.09657941853549638,-0.6470955025556082,-0.6609164044423906,-0.6264492437175073,-0.6287291155746872
5,800,0,0,1,0,0,0,0,1,0,0,0,0,-1.0031423067189873,-0.37821332738770486,-1.081129106861205,-1.1583928849402843,-1.1151674102970974,-1.1723672421555993
2,1895,1,0,0,0,0,1,0,0,0,0,0,0,-0.20855679443187597,-6.482691489257472,3.259206936194763,0.27185199649115915,0.220080437679284,-0.5715040496188017
3,972,0,0,1,0,0,1,0,0,0,0,0,0,-1.0031423067189873,0.3000620239311582,-1.081129106861205,-1.176159902100923,-1.1937114013545316,-1.1580609756666282
6,593,0,0,0,1,0,0,0,0,0,1,0,0,-1.0449625968393617,-0.3103857922558224,0.22097170605558533,-1.273878496484438,-1.2373469519419948,-1.2868173740673703
2,2376,0,0,1,0,0,0,0,0,0,0,1,0,-0.18764664937168882,0.3000620239311582,-1.081129106861205,-0.030187295239704502,0.010629794859459314,0.029359142917995795
3,689,0,0,0,0,1,0,0,0,0,1,0,0,-0.961322016598613,0.910509840118134,-0.6470955025556082,-1.1317423591993254,-1.1588029608845607,-1.0579171102438287
2,1389,0,0,0,1,0,0,0,0,1,0,0,0,-0.5431191153948701,-1.8704191002892054,1.089038914666779,-0.29669255264929,-0.3384546098402485,-0.5285852501518878
1,1199,0,1,0,0,0,0,1,0,0,0,0,0,-0.5849394055152445,-0.8530060733109109,1.9571061232779725,-0.5187802671572781,-0.46936126160263836,-0.5858103161077735
3,1604,0,0,1,0,0,0,0,0,0,1,0,0,-0.5640292604550573,-0.03907565172827333,-1.5151627111668018,-0.4477121985147218,-0.46936126160263836,-0.45705391770703063
2,7512,0,0,0,1,0,0,0,0,0,0,1,0,1.5478953906238442,0.028751883403609117,-0.21306189825001146,1.5066596891555726,1.424421633893275,1.4742920583041046
6,9412,0,0,0,1,0,0,0,1,0,0,0,0,0.43965770243392555,0.7070272347224722,0.22097170605558533,0.5827747968023421,0.5342564019090202,0.6588348684327361
1,3248,1,0,0,0,0,0,0,0,0,1,0,0,0.4187475573737384,3.216646034602267,1.9571061232779725,0.4051046251959523,0.31607864897170307,0.7875912668334782
1,427,0,0,1,0,0,0,1,0,0,0,0,0,-0.9822321616588001,0.3000620239311582,-1.5151627111668018,-1.1495093763599642,-1.1151674102970974,-1.1008359097107425
2,3649,0,0,0,0,1,0,0,0,1,0,0,0,0.209646106771867,1.2496475157775655,-0.21306189825001146,0.3162695393927566,0.33353286920668884,0.4871596705650795
2,11825,0,0,0,0,1,0,0,0,0,1,0,0,2.5306722084526396,0.910509840118134,-0.6470955025556082,2.057437221135384,1.9742295712953142,2.1752991162637008
3,6108,0,0,1,0,0,0,0,0,1,0,0,0,0.43965770243392555,0.028751883403609117,-0.6470955025556082,0.6360758482842597,0.5953461727314694,0.6302223354547933
5,3376,0,0,0,0,1,0,1,0,0,0,0,0,-0.18764664937168882,-0.03907565172827333,1.089038914666779,-0.030187295239704502,0.0019026847419668126,-0.013559656548918674
3,1892,0,0,0,1,0,1,0,0,0,0,0,0,-0.5431191153948701,-0.5816959327833666,0.22097170605558533,-0.4121781641934445,-0.3733630503102193,-0.45705391770703063
4,1007,0,0,1,0,0,0,0,1,0,0,0,0,-0.8149510011773031,-0.7851785381790236,-0.21306189825001146,-0.8385865760487812,-0.7835372258323754,-0.8862419123761721
1,4060,0,0,0,0,1,0,0,0,0,1,0,0,0.941501183878417,1.1818199806456782,-0.21306189825001146,0.8848140885332065,0.7960697054338015,1.0164915306570204
1,1204,0,0,0,0,1,1,0,0,0,0,0,0,-0.6058495505754316,-0.9886611435746855,-0.21306189825001146,-0.5187802671572781,-0.4955425919551167,-0.6144228490857162
6,2070,0,0,0,1,0,0,0,0,1,0,0,0,-0.6267596956356187,-0.5138683976514794,1.089038914666779,-0.5454307928982369,-0.5740865830125508,-0.6144228490857162
5,10304,0,0,1,0,0,0,0,0,1,0,0,0,0.8996808937580427,-0.9886611435746855,-0.21306189825001146,1.1069018030411946,1.075337229193567,0.9592664647011349
7,18112,0,0,0,0,1,1,0,0,0,0,0,0,0.7114895882163582,-1.802591565157318,0.22097170605558533,0.9736491743364014,1.0142474583711187,0.7446724673665638
1,631,0,0,0,1,0,1,0,0,0,0,0,0,-0.9822321616588001,-1.531281424629774,0.6550053103611821,-1.0962083248780474,-1.0977131900621118,-1.2438985746004565
2,4672,0,0,0,1,0,0,0,0,1,0,0,0,0.43965770243392555,-0.5138683976514794,1.9571061232779725,0.6716098826055378,0.5778919524964844,0.5586910030099367
4,12451,0,0,0,0,1,0,0,0,0,0,1,0,1.9242780017072127,-0.8530060733109109,0.6550053103611821,1.7642814379848386,1.7647789284754893,1.631660989682789
6,1295,0,0,1,0,0,0,0,1,0,0,0,0,-0.8149510011773031,0.028751883403609117,-0.21306189825001146,-0.8741206103700593,-0.8271727764198387,-0.8433231129092577
4,568,0,0,1,0,0,0,0,0,0,0,1,0,-0.9195017264782388,0.23223448879927092,-0.21306189825001146,-1.0606742905567692,-1.0104420888871852,-1.0149983107769143
0,1796,0,0,0,1,0,0,0,0,0,0,1,0,0.10509538147093121,-1.4634538894978868,0.22097170605558533,0.44952216809754975,0.3509870894416739,0.21534060727462348
